vessel_id,dwt,safety_score,main_engine_fuel_type,fuel_me_t,fuel_ae_t,fuel_ab_t,fuel_total_t,cost_per_tonne_me,cost_per_tonne_ae,cost_per_tonne_ab,fuel_cost_usd,carbon_cost_usd,ownership_cost_usd,base_cost_usd,risk_adj_rate,co2eq_t,cost_usd,cost_per_dwt,rank_cost_per_dwt_within_fuel
10102950,175108.0,1,DISTILLATE FUEL,304.9330492390667,41.251952554750005,9.95696625,356.1419680438167,555.1,555.1,555.1,197694.40646112265,95551.2729329546,659585.1753640878,952830.8547581651,0.1,1194.3909116619325,1048113.9402339817,5.985528589407576,20.0
10261330,115483.0,3,DISTILLATE FUEL,144.813013848,26.254252931666667,6.347447750000001,177.41471452966664,555.1,555.1,555.1,98482.90803541796,46206.91126951009,571640.4853155428,716330.3046204709,0.0,577.5863908688762,716330.3046204709,6.202906961375015,21.0
10395950,115496.0,3,DISTILLATE FUEL,152.93968495784,27.80634488333333,5.9042794999999995,186.65030934117334,555.1,555.1,555.1,103609.58671528532,48605.23375491626,571640.4853155428,723855.3057857443,0.0,607.5654219364533,723855.3057857443,6.267362556155575,22.0
10388030,115075.0,5,DISTILLATE FUEL,203.33063602553332,24.223004544444446,5.777050999999999,233.33069156997777,555.1,555.1,555.1,129521.86689049468,60761.17873035477,571640.4853155428,761923.5309363923,-0.05,759.5147341294346,723827.3543895726,6.290048702060157,23.0
10071270,119290.0,2,DISTILLATE FUEL,237.87133518680002,34.406562366,7.9483305,280.2262280528,555.1,555.1,555.1,155553.5791921093,73017.98667946018,571640.4853155428,800212.0511871122,0.05,912.7248334932523,840222.6537464679,7.043529665072243,24.0
10221730,106445.0,3,DISTILLATE FUEL,185.78924708452035,30.862392878777776,6.426919583333333,223.07855954663145,555.1,555.1,555.1,123830.90840433513,58093.15766894091,571640.4853155428,753564.5513888188,0.0,726.1644708617614,753564.5513888188,7.079379504803596,25.0
10118790,180575.0,1,DISTILLATE FUEL,465.11746920000013,132.2247978133333,30.346238,627.6885050133334,555.1,555.1,555.1,348429.8891329014,163455.1082135121,659585.1753640878,1171470.1727105014,0.1,2043.1888526689015,1288617.1899815516,7.136188231934385,26.0
10411790,39983.0,4,DISTILLATE FUEL,61.582107349027766,20.3134624125,4.91109375,86.80666351152777,555.1,555.1,555.1,48186.37891524907,22630.435092676486,256505.34597492308,327322.1599828486,-0.02,282.88043865845606,320775.71678319166,8.022802610689334,27.0
10047510,87324.0,2,DISTILLATE FUEL,105.71225400284443,22.836479922666665,5.419285666666667,133.96801959217777,555.1,555.1,555.1,74365.64767561789,34886.34404595983,571640.4853155428,680892.4770371205,0.05,436.07930057449784,714937.1008889766,8.18717764748496,28.0
10324680,181020.0,3,DISTILLATE FUEL,894.5802924631333,110.20976560233333,27.14454183333334,1031.9345998988,555.1,555.1,555.1,572826.8964038239,268748.7782145954,659585.1753640878,1501160.849982507,0.0,3359.3597276824426,1501160.849982507,8.292790023105221,29.0
10300920,39703.0,1,DISTILLATE FUEL,58.66567916000001,21.78525775,5.251302083333333,85.70223899333334,555.1,555.1,555.1,47573.31286519934,22787.94516437391,256505.34597492308,326866.60400449636,0.1,284.84931455467387,359553.264404946,9.056072951790696,30.0
10285080,181480.0,2,DISTILLATE FUEL,1202.0786222579823,101.5127899338333,24.44921750000001,1328.0406296918156,555.1,555.1,555.1,737195.3535419268,345832.4042967864,659585.1753640878,1742612.933202801,0.05,4322.90505370983,1829743.579862941,10.082342846941486,31.0
10197980,37802.0,1,DISTILLATE FUEL,86.61365600694444,35.37917056375,0.0,121.99282657069443,555.1,555.1,555.1,67718.21802939249,31767.907981621396,256505.34597492308,355991.471985937,0.1,397.09884977026746,391590.6191845307,10.358992095247094,32.0
10364270,60513.0,5,DISTILLATE FUEL,126.99761159433666,26.185009575666662,5.6607174166666665,158.84333858667,555.1,555.1,555.1,88173.93724946052,41376.21260929573,586297.9336569669,715848.0835157231,-0.05,517.2026576161967,680055.6793399369,11.23817492670892,33.0
10182140,40503.0,5,DISTILLATE FUEL,89.56389267291667,23.17526293888889,5.065114583333333,117.80427019513888,555.1,555.1,555.1,65393.1503853216,30677.39865427769,388422.38104774064,484492.93008733995,-0.05,383.4674831784711,460268.28358297294,11.363807213860033,34.0
10063350,63696.0,2,DISTILLATE FUEL,107.90881258888888,21.774733921250004,5.187127,134.8706735101389,555.1,555.1,555.1,74866.71086547809,35674.74993838181,586297.9336569669,696839.3944608268,0.05,445.93437422977263,731681.3641838682,11.487084968975575,35.0
10213810,49990.0,3,DISTILLATE FUEL,116.46026417553304,22.934854736111113,100.91767875000001,240.31279766164414,555.1,555.1,555.1,133397.6339819787,62579.37501347344,388422.38104774064,584399.3900431928,0.0,782.242187668418,584399.3900431928,11.690325866037062,36.0
10166300,48555.0,3,DISTILLATE FUEL,147.10140463666667,23.18666432,97.641156,267.92922495666664,555.1,555.1,555.1,148727.5127734457,69770.91361251565,388422.38104774064,606920.807433702,0.0,872.1364201564456,606920.807433702,12.499656213236578,37.0
10039600,49999.0,2,DISTILLATE FUEL,146.19776475327,19.08552625615278,94.16164875,259.44493975942277,555.1,555.1,555.1,144017.88606045558,67630.65903078098,388422.38104774064,600070.9261389772,0.05,845.3832378847623,630074.472445926,12.601741483748196,38.0
10055430,49990.0,1,DISTILLATE FUEL,104.32410615687499,20.1934236735,100.3270455,224.844575330375,555.1,555.1,555.1,124811.22376589116,60201.96973746471,388422.38104774064,573435.5745510965,0.1,752.5246217183088,630779.1320062062,12.618106261376399,39.0
10007920,171810.0,1,DISTILLATE FUEL,1475.60558798,373.74110021888896,86.39727733333332,1935.7439655322223,555.1,555.1,555.1,1074531.4752669367,505380.43570840725,659585.1753640878,2239497.086339432,0.1,6317.2554463550905,2463446.7949733753,14.338203800555121,40.0
10079190,46697.0,3,DISTILLATE FUEL,211.178146142436,49.182558084,230.32135500000004,490.682059226436,555.1,555.1,555.1,272377.6110765947,149994.29429479045,388422.38104774064,810794.2864191257,0.0,1874.9286786848807,810794.2864191257,17.362877410093276,41.0
10316760,14226.0,3,DISTILLATE FUEL,59.115024250333335,19.294630077555556,4.737018,83.1466723278889,555.1,555.1,555.1,46154.71780921113,21652.058647560883,256505.34597492308,324312.1224316951,0.0,270.65073309451105,324312.1224316951,22.797140618001904,42.0
10570170,181070.0,3,ETHANOL,131.69160517041232,28.82111168625,5.89489125,166.4076081066623,1447.2,555.1,555.1,209854.94423253307,30109.88876285513,791502.2104369054,1031467.0434322936,0.0,376.3736095356891,1031467.0434322936,5.696509877021558,1.0
10578090,207939.0,4,ETHANOL,299.33687555689136,35.807483794333336,8.450035416666665,343.59439476789134,1447.2,555.1,555.1,457767.67521995923,58564.57978420934,791502.2104369054,1307834.465441074,-0.02,732.0572473026167,1281677.7761322525,6.163720014678596,2.0
10586010,176403.0,3,ETHANOL,301.5150607391238,26.53047630461111,6.169915666666666,334.21545271040156,1447.2,555.1,555.1,454504.58348491625,55843.65972655527,791502.2104369054,1301850.453648377,0.0,698.0457465819409,1301850.453648377,7.379979102670459,3.0
10601840,182534.0,4,ETHANOL,362.0968936161833,25.479185400000006,5.791099999999999,393.3671790161833,1447.2,555.1,555.1,541384.7598668805,64980.65767758825,791502.2104369054,1397867.627981374,-0.02,812.2582209698531,1369910.2754217465,7.504959489310192,4.0
10593930,174802.0,3,ETHANOL,1259.3588818893027,118.10446429075552,25.936954999999998,1403.400301180058,1447.2,555.1,555.1,1902501.5657184971,235409.40407750005,791502.2104369054,2929413.1802329025,0.0,2942.6175509687505,2929413.1802329025,16.758464893038422,5.0
10673120,178838.0,3,HYDROGEN,69.82024725523314,25.60489108333333,5.724717500000001,101.14985583856647,6000.0,555.1,555.1,436312.5492560072,8164.015565618228,725543.6929004967,1170020.2577221221,0.0,102.05019457022784,1170020.2577221221,6.542347027601081,1.0
10681030,114563.0,4,HYDROGEN,54.28901896728345,26.560537704166663,6.1292875,86.9788441714501,6000.0,555.1,555.1,343880.23577453353,8517.949023106677,628804.5338470972,981202.7186447374,-0.02,106.47436278883347,961578.6642718426,8.393448707452167,2.0
10776060,261089.0,4,LNG,198.07136027931546,33.6872133,7.391620416666667,239.1501939959821,720.0,555.1,555.1,165414.23999722878,55440.97435165925,923419.2455097227,1144274.4598586108,-0.02,693.0121793957406,1121388.9706614385,4.29504487229044,1.0
10855250,211474.0,4,LNG,111.90977662891898,26.191419409999998,6.282627999999999,144.38382403891896,720.0,555.1,555.1,98601.38289011267,33337.6261954041,923419.2455097227,1055358.2545952394,-0.02,416.7203274425512,1034251.0895033346,4.890677291313989,2.0
10839410,208970.0,3,LNG,109.01933281758753,28.512147513055556,6.663110416666668,144.19459074730975,720.0,555.1,555.1,98019.70530545183,33419.20716990096,923419.2455097227,1054858.1579850756,0.0,417.740089623762,1054858.1579850756,5.047892797937865,3.0
10831500,208947.0,4,LNG,146.90387140852502,30.98707472972222,7.241485416666667,185.13243155491392,720.0,555.1,555.1,126991.46115139849,42616.454428601006,923419.2455097227,1093027.1610897223,-0.02,532.7056803575126,1071166.6178679278,5.126499149870195,4.0
10752310,207826.0,2,LNG,174.6721878799957,31.849424422333335,6.930583333333334,213.45219563566238,720.0,555.1,555.1,147290.7575787675,48933.84113537285,923419.2455097227,1119643.844223863,0.05,611.6730141921606,1175626.0364350562,5.6567803664366165,5.0
10791900,179700.0,5,LNG,171.60142659365744,28.959233968,6.814935999999999,207.37559656165743,720.0,555.1,555.1,143411.26889667014,47468.36843044798,923419.2455097227,1114298.8828368408,-0.05,593.3546053805998,1058583.9386949986,5.890839948219247,6.0
10736470,179561.0,5,LNG,213.51885777008016,30.47823345116666,0.0,243.99709122124682,720.0,555.1,555.1,170652.04498320032,55664.59627651337,923419.2455097227,1149735.8867694363,-0.05,695.8074534564172,1092249.0924309643,6.082885996574782,7.0
10807740,179842.0,4,LNG,186.74878957698377,26.97074265026667,6.465516333333334,220.18504856058377,720.0,555.1,555.1,153019.59585722466,50227.301213631246,923419.2455097227,1126666.1425805786,-0.02,627.8412651703906,1104132.819728967,6.1394603025376,8.0
10815660,177720.0,4,LNG,154.66329300644446,42.798922155,9.746109,207.20832416144447,720.0,555.1,555.1,140525.3177587805,52146.25349019396,923419.2455097227,1116090.8167586972,-0.02,651.8281686274245,1093769.0004235231,6.154450823900085,9.0
10720630,179895.0,4,LNG,256.91277865413616,31.491079861111114,7.062708333333333,295.4665668485806,720.0,555.1,555.1,206378.40845771416,67159.6467798703,923419.2455097227,1196957.3007473073,-0.02,839.4955847483786,1173018.154732361,6.520571192820039,10.0
10823580,39538.0,3,LNG,74.12049744642144,20.258873054,5.062531249999999,99.44190175042144,720.0,555.1,555.1,67422.66969057384,23073.25469025381,359107.4843648923,449603.40874571993,0.0,288.4156836281726,449603.40874571993,11.37142517946583,11.0
10783980,64691.0,5,LNG,68.45552132837932,19.50044905875,4.6336949999999995,92.58966538712933,720.0,555.1,555.1,62684.83872344524,21504.577154032202,820817.1071197536,905006.522997231,-0.05,268.80721442540255,859756.1968473694,13.290197969537793,12.0
10728550,49990.0,3,LNG,76.41541307532611,20.02068556425,99.46883025000001,195.90492888957613,720.0,555.1,555.1,121347.72764272497,48720.864179776465,543791.3334668368,713859.9252893382,0.0,609.0108022472058,713859.9252893382,14.280054516690102,13.0
10688950,42650.0,4,LNG,72.1045280449939,17.800709624999996,4.3091055,94.2143431699939,720.0,555.1,555.1,64188.41856828311,21788.716666370583,543791.3334668368,629768.4687014906,-0.02,272.3589583296323,617173.0993274607,14.470647112015492,14.0
10704790,63073.0,3,LNG,92.49333966006441,21.40386524683333,4.633045999999999,118.53025090689773,720.0,555.1,555.1,81048.29398836354,27344.449177266815,820817.1071197536,929209.850285384,0.0,341.8056147158352,929209.850285384,14.73229195195066,15.0
10744390,49999.0,4,LNG,141.554306224625,21.577880355555557,94.94673600000002,258.0789225801806,720.0,555.1,555.1,166601.9150206989,61914.92401069626,543791.3334668368,772308.172498232,-0.02,773.9365501337032,756862.0090482674,15.137542931823985,16.0
10712710,37052.0,4,LNG,294.20662670684175,110.37057408000001,15.419951999999999,419.9971527868418,720.0,555.1,555.1,281655.0922559341,98168.40704442619,359107.4843648923,738930.9836652526,-0.02,1227.1050880553273,724152.3639919475,19.544217963725238,17.0
10459300,210909.0,4,LPG (BUTANE),223.63560157719365,27.513787198666666,6.491745333333334,257.6411341091937,685.5,555.1,555.1,172178.67598967947,63943.02318090001,890439.9867415186,1126561.685912098,-0.02,799.2877897612501,1104030.452193856,5.2346294003283695,1.0
10467220,181469.0,4,LPG (BUTANE),164.08074341162128,26.953334093072222,6.254804083333333,197.28888158802684,685.5,555.1,555.1,130911.18711038912,49065.346209339266,890439.9867415186,1070416.520061247,-0.02,613.3168276167409,1049008.189660022,5.780646775262012,2.0
10475140,49861.0,4,LPG (BUTANE),120.22492718640082,20.622077664,99.705488,240.55249285040082,685.5,555.1,555.1,149208.01928636417,61060.23586216535,524370.2144144499,734638.4695629794,-0.02,763.2529482770668,719945.7001717198,14.439054575153321,3.0
10435550,206118.0,4,LPG (PROPANE),229.85987064823178,29.644116359,6.666318749999999,266.1703057572318,694.5,555.1,555.1,179793.60269420285,65524.786313346354,857460.7279733141,1102779.1169808633,-0.02,819.0598289168295,1080723.534641246,5.243227348612184,1.0
10443460,205905.0,5,LPG (PROPANE),285.44596905792054,28.195091758333334,6.2990375,319.94009831625385,694.5,555.1,555.1,217389.91666202666,78610.8115522645,857460.7279733141,1153461.4561876054,-0.05,982.6351444033062,1095788.3833782251,5.321815319580511,2.0
10451380,39781.0,5,LPG (PROPANE),67.20287444406432,21.567809965333343,0.0,88.77068440939766,694.5,555.1,555.1,58644.687613159214,22009.093014844242,333456.9497674,414110.73039540346,-0.05,275.11366268555304,393405.19387563324,9.889273619960113,3.0
10506820,178854.0,3,METHANOL,449.600831782741,25.82797871888889,6.071090333333333,481.4999008349633,1074.6,555.1,555.1,500848.227064622,59528.89633709521,857460.7279733141,1417837.8513750313,0.0,744.1112042136901,1417837.8513750313,7.927347732648033,1.0
10546410,181009.0,3,METHANOL,530.6328183183781,27.248041491749998,6.36274175,564.2436015601281,1074.6,555.1,555.1,588875.3723424245,69224.57059032151,857460.7279733141,1515560.6709060601,0.0,865.307132379019,1515560.6709060601,8.372847045760487,2.0
10522650,115444.0,3,METHANOL,440.5161100050186,23.607229885166667,0.0,464.12333989018526,1074.6,555.1,555.1,486482.985120649,56334.630900588236,743132.6309102055,1285950.2469314428,0.0,704.182886257353,1285950.2469314428,11.139169181000682,3.0
10490980,37520.0,2,METHANOL,155.99665875236767,20.89192679,0.0,176.88858554236765,1074.6,555.1,555.1,179231.11805642326,23212.812209870066,333456.9497674,535900.8800336933,0.05,290.16015262337584,562695.9240353779,14.997226120345893,4.0
10483060,61620.0,5,METHANOL,203.0760060424836,22.210768103333333,4.789403666666667,230.0761778124836,1074.6,555.1,555.1,233213.27144277986,30167.103946690226,762187.313754057,1025567.6891435271,-0.05,377.08879933362783,974289.3046863506,15.811251293189722,5.0
10498900,40483.0,4,METHANOL,140.34838263149894,19.654866911166664,4.725072916666667,164.72832245933228,1074.6,555.1,555.1,164351.67657423904,22338.341907127833,504949.0953620628,691639.1138434296,-0.02,279.2292738390979,677806.331566561,16.742986724466096,6.0
10530570,60238.0,4,METHANOL,298.9670527487564,28.323601267166666,6.130821833333333,333.4214758492564,1074.6,555.1,555.1,340395.6451469011,43032.925796315314,762187.313754057,1145615.8846972734,-0.02,537.9115724539414,1122703.567003328,18.63779619182788,7.0
